show_id,director,cast
80049979,Pamela Romanowsky,"James Franco, Ed Harris, Amber Heard, Jim Parrack, Timothée Chalamet, Wilmer Valderrama, Cynthia Nixon, Christian Slater, Michael Cristofer, Danny Flaherty, Adam LeFevre"
70267439,James Ponsoldt,"Miles Teller, Shailene Woodley, Brie Larson, Jennifer Jason Leigh, Mary Elizabeth Winstead, Kyle Chandler, Dayo Okeniyi, Bob Odenkirk, Andre Royo, Masam Holden"
70293812,Jonathan Glazer,"Scarlett Johansson, Krystof Hádek, Jeremy McWilliams, Joe Szula, Lynsey Taylor Mackay, Dougie McConnell, Kevin McAlinden, Andrew Gorman, Roy Armstrong, Alison Chand, Paul Brannigan"
80113589,Esteban Crespo,"María Pedraza, Pol Monen, Natalia Tena, Nacho Fresneda, Greta Fernández, Gustavo Salmerón, Celso Bugallo, Sonia Almarcha, Marta Belenguer"
70298393,Anil Sharma,"Sunny Deol, Urvashi Rautela, Prakash Raj, Amrita Rao, Anjali Abrol, Johnny Lever, Sanjay Mishra, Yashpal Sharma, Manoj Pahwa, Raj Premi"
80191557,Ganesh Kadam,"Dilip Prabhavalkar, Ashok Samarth, Yatin Karyekar, Nishant Bhavsar, Mrunal Thakur, Vikas Kadam, Utpal Sawant, Ravindra Mankani, Shubhankar Atre, Charudatta Bhagwat"
80096585,"Anthony Scott Burns, Nicholas McCarthy, Adam Egypt Mortimer, Gary Shore, Kevin Smith, Sarah Adina Smith, Scott Stewart, Kevin Kolsch, Dennis Widmyer","Madeleine Coghlan, Savannah Kennick, Ruth Bradley, Ava Acres, Sophie Traub, Jocelin Donahue, Harley Morenstein, Harley Quinn Smith, Ashley Greene, Olivia Roush, Seth Green, Clare Grant, Lorenza Izzo, Andrew Bowen"
80106928,Ticoy Rodriguez,"Carlos Alcántara, Pablo Granados, Felipe Izquierdo, Gaby Espino, Cristián de la Fuente, Marcela Guerty, Claudio Torres"
80064459,Karl Mueller,"Fran Kranz, Adam Goldberg, Nicky Whelan, Luis Gerardo Méndez, Harry Hamlin, Pat Healy, Kat Foster, Andrew J. West, Eric Ladin, Steve Agee"
80102204,Joe Berlinger,Tony Robbins
80014996,Philipp Stölzl,"Tom Payne, Ben Kingsley, Stellan Skarsgård, Olivier Martinez, Emma Rigby, Elyas M'Barek, Fahri Yardim, Makram Khoury, Michael Marcus"
60003082,Michael Curtiz,"Bing Crosby, Danny Kaye, Rosemary Clooney, Vera-Ellen, Dean Jagger, Mary Wickes, John Brascia, Anne Whitfield, George Chakiris"
80244246,,"Nawat Kulrattanarak, Woranuch Wongsawan, Jespipat Tilapornputt, Paramej Noiam, Phutharit Prombandal"
80081277,Florian Gallenberger,"Emma Watson, Daniel Brühl, Michael Nyqvist, Richenda Carey, Vicky Krieps, Jeanne Werner, Julian Ovenden, August Zirner, Martin Wuttke, Stefan Merki"
81005504,,"Shen Yue, Dylan Wang, Darren Chen, Connor Liang, Caesar Wu"
80149064,Harry Chaskin,"Brian Atkinson, Ted Raimi, Harry Chaskin, Debi Derryberry, Philip Maurice Hayes, Leigh Kelly, J.D. Ryznar, Nick Shakoour, Ryan Wiesbrock, Clark Wiesbrock"
80168188,Jeff Orlowski,
80171659,Marti Noxon,"Lily Collins, Keanu Reeves, Carrie Preston, Lili Taylor, Alex Sharp, Liana Liberato, Brooke Smith, Leslie Bibb, Kathryn Prescott"
80097221,Allan Ungar,"Dominic Purcell, Cody Hackman, Stephen Lang, Trish Stratus, Danny Glover, Vinnie Jones, Saul Rubinek, Richard Gunn, Steve Byers, James A. Woods"
80103331,,"Daisuke Ono, Tomokazu Sugita, Takahiro Sakurai, Keiji Fujiwara, Akira Ishida, Katsuyuki Konishi, Yoko Hikasa, Ai Kayano, Takehito Koyasu, Hiroki Touchi"
70306646,Patrick Brice,"Mark Duplass, Patrick Brice"
81011936,Christophe Honoré,"Vincent Lacoste, Pierre Deladonchamps, Denis Podalydès, Adèle Wismes, Thomas Gonzalez, Clement Metayer, Quentin Thébault, Tristan Farge, Sophie Letourneur"
80244363,,"Arucha Tosawat, Nappon Gomarachun, Phakin Khamwilaisak, Ratchawin Wongviriya, Penpak Sirikul, Saksit Tangtong"
80167481,David M. Rosenthal,"Theo James, Forest Whitaker, Kat Graham, Nicole Ari Parker, Mark O'Brien, Grace Dove"
80214743,Scott Zabielski,Jim Jefferies
70270773,"Leslie Small, Tim Story",Kevin Hart
80991827,Diego Cohen,"Francisca Lozano, Oliver Nava, Arantza Ruiz, Claudia Zepeda, Walter Bercht, Roberto Beck, Victor Bonilla, Eduardo Negrete"
70300666,"William Eubank, Will Eubank","Brenton Thwaites, Olivia Cooke, Laurence Fishburne, Beau Knapp, Lin Shaye, Robert Longstreet"
80044126,Jay Chapman,D.L. Hughley
80148179,John Dower,Louis Theroux
70301023,Jay Chapman,Tom Segura
80221109,Gerardo Olivares,"Jean Reno, Hovik Keuchkerian, Susana Abaitua, Juan Dos Santos, Arturo Valls, Enrique San Francisco, Francesc Garrido, Eric Nguyen"
80221942,,Fay Ripley
80221943,,Ainsley Harriott
81145271,Mark Harris,"Dawnisha Halfkenny, Simeon Henderson, Corey Hendrix, Malcom Banks, Nadia Simms, Brian White, Brely Evans, Cynda Williams, Carl Anthony Payne II"
80215147,,
81024041,Wi Ding Ho,"Jack Kao, Lee Hong-chi, Louise Grinberg, Huang Lu, Ding Ning"
80222071,,Richard Lintern
80210245,,"Tim Noonan, PJ Madam"
80224312,,
81044248,Thomas Sieben,"Max von der Groeben, Jella Haase, Clemens Schick"
80191236,,"Diego Boneta, Juan Pablo Zurita, Camila Sodi, Óscar Jaenada, Izan Llunas, Paulina Dávila, Martín Bello, Anna Favella, César Bordón, Vanessa Bauche"
80224314,,
80224184,,
80224602,,
81094069,,"Han Ji-min, Jung Hae-in, Kim Jun-han, Yim Sung-eon, Song Seung-hwan, Kil Hae-yeon, Lee Moo-saeng, Kim Chang-wan"
81094893,,"Wang Hsi-hua, Lai Wei, Zhang Yu-quan, Chen Yu-kuan, Gao Ming-xiao, Tian Zhi-jie, Li Xiang-yu, Guo Ya-zhen, Zhan Yi-chun, Ye Yu-jia"
80221677,Joe Lynch,"Frank Grillo, Anthony Mackie, Marcia Gay Harden, Teyonah Parris, Boris McGiver, Christian Cooke, Markice Moore"
70084221,Noam Murro,"Dennis Quaid, Sarah Jessica Parker, Thomas Haden Church, Ellen Page, Ashton Holmes, Christine Lahti, Camille Mana, David Denman, Don Wadsworth, Robert Haley"
81040704,,
80234791,Andreas Pichler,
81056491,,"Michela Luci, Jamie Watson, Eric Peterson, Anna Claire Bartlam, Nicolas Aqui, Cory Doran, Julie Lemieux"
80120200,Neslihan Yesilyurt,"Gökçe Bahadır, Engin Öztürk, Onur Saylak"
81088331,,"Vatsal Dubey, Julie Tejwani, Rupa Bhimani, Jigna Bhardwaj, Rajesh Kava, Mousam, Swapnil"
80234451,,"Loretta Devine, Tia Mowry-Hardrict, Anthony Alabi, Talia Jackson, Isaiah Russell-Bailey, Cameron J. Wright, Jordyn Raya James, Richard Roundtree"
80995079,,"Anamaya Verma, Ganesh Divekar, Jigna Bharadhwaj, Jitendra Dasadiva, Manoj Pandey, Manish Bhuvan, Meena Nahta, Neshma Chemburkar, Saumya Daan, Sonal Kaushal"
81036520,Daniel Arasanz,
80180224,Joseph Martin,"Jack Roth, Tim Bentinck, Daniel Kendrick, Sophie Colquhoun, Paul Westwood, Carolyn Backhouse, Louis Dempsey, Andrew Tiernan"
70299904,"Chapman Way, Maclain Way","Todd Field, Kurt Russell"
80171125,Sylvie Verheyde,"Hafsia Herzi, Ash Stymest, Karole Rocher, Paul Hamy, Ira Max, Lindsay Karamoh, Myriam Djeljeli"
80106989,Kasper Barfoed,"Ulrich Thomsen, Henning Jensen, Mikkel Boe Følsgaard, Cyron Melville, Esben Smed Jensen, Gustav Dyekjaer Giese, Jon Lange, Allan Hyde, Johannes Lassen, Morten Vang Simonsen"
80044731,Phil Joanou,Chris Tucker
60010069,Martin Scorsese,"Ellen Burstyn, Kris Kristofferson, Billy Green Bush, Diane Ladd, Harvey Keitel, Lelia Goldoni, Lane Bradbury, Vic Tayback, Jodie Foster, Alfred Lutter"
70241791,,"Jack Black, Dustin Hoffman, Dennis Haysbert, Paul Scheer, Randall Duk Kim, David Cross, Jessica DiCicco, Jaycee Chan, Angelina Jolie, Seth Rogen, Tony Leondis"
81099997,,"Choi Da-in, Yang Se-na, Gim Chae-eun, Esther, Um Sang-hyun, Shin Yong-woo"
70084148,Courtney Hunt,"Melissa Leo, Misty Upham, Charlie McDermott, Michael O'Keefe, Mark Boone Junior, James Reilly, Jay Klaitz, John Canoe, Dylan Carusona, Michael Sky"
70101345,Iain Softley,"Brendan Fraser, Paul Bettany, Helen Mirren, Jim Broadbent, Andy Serkis, Sienna Guillory, Eliza Bennett, Rafi Gavron, Lesley Sharp, Jamie Foreman"
80189451,,
80238020,Linda Mendoza,Katherine Ryan
70128697,Jonathan Hensleigh,"Ray Stevenson, Vincent D'Onofrio, Val Kilmer, Christopher Walken, Linda Cardellini, Fionnula Flanagan, Jason Butler Harner, Vinnie Jones, Paul Sorvino, Marcus Thomas, Tony Darrow, Jim Gaffigan, Jeremy Davies, Emma Roberts, Viola Davis, Lauren Graham, Zoë Kravitz, Aasif Mandvi, Keir Gilchrist"
70044688,M. Night Shyamalan,"Paul Giamatti, Bryce Dallas Howard, Jeffrey Wright, Bob Balaban, Sarita Choudhury, Cindy Cheung, M. Night Shyamalan, Freddy Rodríguez, Bill Irwin, Mary Beth Hurt"
60035622,Richard Greenberg,"Fred Savage, Howie Mandel, Daniel Stern, Margaret Whitton, Rick Ducommun, Frank Whaley, Ben Savage, William Murray Weiss, Devin Ratray, Amber Barretto, J. Michael Hunter, Tom Hull"
80117079,Nathan Morlando,"Bill Paxton, Sophie Nélisse, Josh Wiggins, Colm Feore, Vickie Papavs, Joe Cobden, Ryan Blakely, George Buza"
70001958,Martin Scorsese,"Robert De Niro, Harvey Keitel, David Proval, Amy Robinson, Richard Romanus, Cesare Danova, Victor Argo, George Memmoli"
81099996,,Bruno Guéraçague
70066433,Lee Tamahori,"Nicolas Cage, Julianne Moore, Jessica Biel, Thomas Kretschmann, Tory Kittles, José Zúñiga, Jim Beaver, Jason Butler Harner, Michael Trucco, Enzo Cilenti"
70098899,George C. Wolfe,"Richard Gere, Diane Lane, Christopher Meloni, Viola Davis, Becky Ann Baker, Scott Glenn, Linda Molloy, Pablo Schreiber, Mae Whitman, Charlie Tahan"
81121171,,Craig Sechler
81121172,Rushmore DeNooyer,Janna Levin
81121173,Martin Gorst,Eric Meyers
81121174,Giulia Clark,Eric Meyers
81121175,Sarah Holt,Craig Sechler
81121176,Terri Randall,Craig Sechler
81121177,Doug Hamilton,Jay O. Sanders
81121178,Martin Gorst,
81121179,Peter Fison,Doug Averill
81121180,Graham Townsley,Jay O. Sanders
81121181,"Paula Apsell, Kirk Wolfinger",
81121182,,Craig Sechler
81121183,Oliver Twinch,Craig Sechler
81121184,Oliver Twinch,Craig Sechler
81121185,Llewellyn M. Smith,Joe Morton
81121186,Daniel McCabe,Jay O. Sanders
81121187,Peter Yost,Jay O. Sanders
81121188,Tom Stubberfield,
81121189,"Noel Dockstader, Quinn Kanaly",
70265211,Gail Willumsen,Lance Lewman
70109689,Steve Carr,"Kevin James, Keir O'Donnell, Jayma Mays, Raini Rodriguez, Shirley Knight, Stephen Rannazzisi, Peter Gerety, Bobby Cannavale, Adam Ferrara, Jamal Mixon, Adhir Kalyan, Gary Valentine"
855084,Jonathan Demme,"Tom Hanks, Denzel Washington, Jason Robards, Mary Steenburgen, Antonio Banderas, Ron Vawter, Robert Ridgely, Charles Napier, Lisa Summerour, Obba Babatundé"
80005772,,"Damien Laquet, David Gasman, Barbara Scaff"
70105369,Andy Fickman,"Dwayne Johnson, AnnaSophia Robb, Alexander Ludwig, Carla Gugino, Ciarán Hinds, Tom Everett Scott, Chris Marquette, Billy Brown, Christine Lakin, Tom Woodruff Jr., John Kassir, Garry Marshall, John Duff, Ted Hartley, Dave Engfer, Bob Clendenin, Shengyi Huang, Robert Torti, Kim Richards, Brandon Miller, Paul Darnell, Omar Dorsey, Dennis Hayden, Suzanne Krull, Steve Rosenbaum, Andrew Shaifer, Bryan Fogel, Bob Koherr, Sam Wolfson, Beth Kennedy, Corri English, Jonathan Slavin, Kevin Christy, Meredith Salenger"
60029369,Barry Levinson,"Dustin Hoffman, Tom Cruise, Valeria Golino, Gerald R. Molen, Jack Murdock, Michael D. Roberts, Ralph Seymour, Lucinda Jenney, Bonnie Hunt"
81086718,,"Kentaro Kumagai, Akari Kito, Yuichi Nakamura, Reina Ueda, Satoshi Hino, Yoshitsugu Matsuoka, Natsumi Takamori, Ai Kayano, Takahiro Sakurai, Wataru Hatano, Yuichi Iguchi, Minori Suzuki, Megumi Nakajima, Yuhko Kaida, Chika Anzai, Yumi Uchiyama, Kaede Hondo, Satoshi Mikami, Ayane Sakura, Ari Ozawa, Tatsuhisa Suzuki, Hiro Shimono"
80005738,"Max Lang, Jani Lachauer","Simon Pegg, Gillian Anderson, Rob Brydon, Martin Clunes, Sally Hawkins, David Walliams, Timothy Spall"
60000415,Wes Craven,"David Arquette, Neve Campbell, Courteney Cox, Patrick Dempsey, Scott Foley, Lance Henriksen, Matt Keeslar, Jenny McCarthy, Emily Mortimer, Parker Posey, Deon Richmond, Kelly Rutherford, Liev Schreiber, Patrick Warburton, Jamie Kennedy"
70112731,Robert Rodriguez,"Jimmy Bennett, Jake Short, Kat Dennings, Trevor Gagnon, Devon Gearhart, Jolie Vanier, Rebel Rodriguez, Leo Howard, Leslie Mann, Jon Cryer, William H. Macy, James Spader"
81130297,"David Allensworth, Monière","Sandra Mae Frank, Aurora Heimbach, Craig Fogel, Tony Spitz, Jordan Theodore, Kate Rose Reynolds, Jessie Jordan, Derek Long, Sophia Getz, Amelia Sheeler"
60033320,Todd Phillips,"Ben Stiller, Owen Wilson, Vince Vaughn, Juliette Lewis, Snoop Dogg, Fred Williamson, Jason Bateman, Amy Smart, Carmen Electra, George Cheung"
81100120,,"Samantha Moon, Nancy Kim, Jacqueline Youn, Mike Yantzi, Anna Paik, Matt Anipen, Josh Schwartzentruber"
81060038,Ann Deborah Fishman,"Kendall Ryan Sanders, Noah Centineo, Nathan Gamble, Kristen Johnston, Leigh-Allyn Baker, Christian Hutcherson, Shelby Wulfert, Steve Daron, Kalani Hilliker, Maddy Curley, George Hamilton"
60020745,Dominic Sena,"John Travolta, Hugh Jackman, Halle Berry, Don Cheadle, Sam Shepard, Vinnie Jones, Drea de Matteo, Rudolf Martin, Zach Grenier, Camryn Grimes"
18907685,Martin Scorsese,"Robert De Niro, Jodie Foster, Cybill Shepherd, Peter Boyle, Albert Brooks, Leonard Harris, Harvey Keitel, Murray Moston, Richard Higgs, Victor Argo, Steven Prince, Martin Scorsese"
81113468,Ryu Jung-woo,"Moon Nam-sook, Jeong Hye-ok, Choe Hana, Gim Yeong-seon"
81017506,Matthew Shoychet,
70114342,"Albert Hughes, Allen Hughes","Denzel Washington, Gary Oldman, Mila Kunis, Ray Stevenson, Jennifer Beals, Evan Jones, Joe Pingue, Frances de la Tour, Michael Gambon, Tom Waits"
70021661,Terry Gilliam,"Matt Damon, Heath Ledger, Monica Bellucci, Lena Headey, Peter Stormare, Jonathan Pryce, Roger Ashton-Griffiths, Richard Ridings, Mackenzie Crook, Julian Bleach, Tomás Hanák, Laura Greenwood"
70084795,Rob Minkoff,"Jackie Chan, Jet Li, Collin Chou, Liu Yifei, Li Bingbing, Michael Angarano, Morgan Benoit, Juana Collignon, Wang Deshun, Thomas McDonell"
60027701,Andrew Fleming,"Michael Douglas, Albert Brooks, Robin Tunney, Ryan Reynolds, David Suchet, Lindsay Sloane, Russell Andrews, Maria Ricossa, Candice Bergen"
70021654,Shawn Levy,"Steve Martin, Kevin Kline, Beyoncé Knowles-Carter, Jean Reno, Emily Mortimer, Henry Czerny, Kristin Chenoweth, Roger Rees, Philip Goodwin, Henri Garcin, William Abadie"
81099976,,"Jeon Hae-ri, Kim Eun-ah, Hong Bum-ki, Nam Do-hyeong, Um Sang-hyun"
81077862,Hernán Zin,
70001777,Martin Scorsese,"Zina Bethune, Harvey Keitel, Anne Collette, Lennard Kuras, Michael Scala, Harry Northup, Susan Wood, Marissa Mathes, Catherine Scorsese"
80182447,Lijo Jose Pellissery,"Antony Varghese, Sarath Kumar, Tito Wilson, Reshma Rajan, Vineeth Vishwam, Kichu Tellus, Bitto Davis, Ullas Jose Chemban, Merin Jose Pottackal, Binny Rinky Benjamin, Amrutha Anna Reji"
70055855,Raj Kaushal,"Sanjay Dutt, Arshad Warsi, Minissha Lamba, Raghuvir Yadav, Anusha Dhandekar, Gulshan Grover, Ravi Baswani"
70295560,"Bo Burnham, Christopher Storer",Bo Burnham
80994575,Noushad,"Dharmajan Bolgatty, Aneesh Menon, Sunil Sukhada, Anita Lukmance, Kottayam Pradeep, Natasha Doshi, Hareesh Perumanna, Sharanya, Vineeth Mohan, Sudhi Koppa"
60036112,Aziz Mirza,"Shah Rukh Khan, Rani Mukerji, Jas Arora, Satish Shah, Rajiv Verma, Lillete Dubey, Jayshree T., Johny Lever"
80994424,Anuranjan Premji,"Anuranjan Premji, Indrans, Dharmajan Bolgatty, Sudhi Koppa, Bijukuttan, Neha Rathanakaran, Prasanth"
80229417,,"Ram Kapoor, Gopal Dutt, Paritosh Tripathi, Krishna Bhatt, Jasmeet Bhatia, Deepak Dutta, Parvati Sehgal, Surleen Kaur"
80997402,Jason Bourque,"Sarah Butler, Larissa Albuquerque, Kayla Wallace, Matthew MacCaull, James Dean, Alison Wandzura, Bruce Blain, Natalie Grace, Phillip Mitchell"
80994423,Johnson Esthappan,"Tini Tom, Malavikka, Sudheer Karamana, Indrans"
80236278,K.C. Bokadia,"Govinda, Priyanka Chopra, Kader Khan, Prem Chopra, Shakti Kapoor, Sharat Saxena, Himani Shivpuri, Johnny Lever"
80217136,Greg MacGillivray,Jeff Bridges
80115118,Miguel Arteta,"Alia Shawkat, Laia Costa, Mae Whitman, Hong Chau, Kate Berlant, Lindsay Burdge, Kumail Nanjiani, Mark Duplass, Jay Duplass, Jenny O'Hara"
80180851,P.K. Baaburaaj,"Esther Anil, Sijoy Varghese, Renji Panicker, Thanusree Ghosh, Sasi Kalinga, Kishore Sathya, Sethu Lakshmi, Rosin Jolly"
80236279,Nila Madhab Panda,"Gulshan Grover, Harsh Mayar, Pitobash, Hussan Saad, Beatrice Ordeix, Sanjay Chauhan"
80994573,Vineeth Anil,"Prakash Bare, Arun Kumar, Kulappulli Leela, Sangeetha Mohan, Kochu Preman"
70057519,Katherine Brooks,"Erin Kelly, Diane Gaidry, Laura Breckenridge, Michelle Horn, Gustine Fudickar, Ilene Graff, Kevin McCarthy, Markus Flanagan"
80994425,Jayan Vannery,"Pasupathy, Janani Iyer, Pratap Pothen"
60029032,Bob Odenkirk,"Michael Blieden, Stephanie Courtney, Annabelle Gurwitch, Matt Price, David Cross, Maura Tierney, Kathleen Roll, Jack Black, Jenna Fischer, Fred Armisen"
81002211,Samir Soni,"Sanjay Suri, Nora Fatehi, Zenia Starr, Suparna Krishna, Elena Kazan"
70062158,Vipul Amrutlal Shah,"Akshay Kumar, Katrina Kaif, Rishi Kapoor, Upen Patel, Javed Sheikh, Nina Wadia, Clive Standen, Tiffany Mulheron"
80996343,,"Lulu Xu, Yuchang Peng, Mingjie Luo, Yongxi Liu, Zhongyu Han, Zhaohua Lu"
80994419,Chandran Narikode,"Indrans, Joy Mathew, Kalabhavan Shajohn, Sasi Kalinga, Santhosh Keezhattoor, Valsala Menon, Seema G. Nair, Parvathi T"
80994426,Gafoor Y. Elliyaas,"Kalabhavan Shajohn, Sajitha Madathil, Jaffer Idukki, Sunil Sukhada, Joy Mathew, Ansiba"
80994574,Dileep Narayanan,"Saikumar, Amal Unnithan, Manasa Radhakrishnan, K.P.A.C. Lalitha, Sudheer Karamana, Seema G. Nair"
70125939,Paritosh Painter,"Shreyas Talpade, Javed Jaffrey, Aashish Chaudhary, Vatsal Seth, Celina Jaitly, Johnny Lever, Delnaaz Paul, Riya Sen, Sayali Bhagat, Neha Dhupia"
80994420,Venugopan,"Anoop Menon, Alencier Ley Lopez, Balu Varghese, Aparna Balamurali, Anu Sithara, Gayathri Arun, Nandu, Chali Pala"
70205125,Jay Chou,"Jay Chou, Lun-Mei Kwai, Anthony Wong Chau-Sang, Kai-xuan Tseng, Devon Song, Jun Lang Huang, Zhan Yuhao"
70034610,Imtiaz Ali,"Abhay Deol, Ayesha Takia, Apoorva Jha, Ayesha Jhulka, Rati Agnihotri, Sandhya Mridul, Suresh Oberoi, Manish Chaudhary"
80992111,Juan Antonio de la Riva,"Sofía Sisniega, Natasha Dupeyron, Ana Sofía Durán, Javier Escobar, Luis Gatica, Juan Ángel Esparza, Jorge Luis Moreno, Arnulfo Reyes Sanchez, Tizoc Arroyo, José Enot, Ricardo Dalmacci, Harding Junior, Claudine Sosa, Pablo Valentín"
80222256,Jenée LaMarque,"Jenée LaMarque, Angela Trimbur, Constance Wu, Josh Fadem, Ever Mainard"
80206917,Michael Radford,"Toby Sebastian, Luisa Ranieri, Jordi Mollà, Antonio Banderas, Ennio Fantastichini, Nadir Caselli, Alessandro Sperduti, Francesco Salvi"
80176064,"Heber Cannon, Mariah Moore, Marston Sawyers",
80994421,Saheed Arafath,"Pranav Ratheesh, Maria Yohannan, Askar Ameer, Tini Tom, Anjali Nair, Krishna Prabha, Sudhi Koppa, Nandhan Unni"
70098332,Jeffrey Nachmanoff,"Don Cheadle, Guy Pearce, Saïd Taghmaoui, Neal McDonough, Alyy Khan, Archie Panjabi, Raad Rawi, Jeff Daniels, Lorena Gale, Simon Reynolds, Jonathan Walker, Mozhan Marnò, Tom Barnett, Scali Delpeyrat"
80236280,Kabir Sadanand,"Nana Patekar, Dimple Kapadia, Sunil Shetty, Vidya Malvade, Rehan Khan, Anjana Sukhani, Mohnish Bahl, Vrajesh Hirjee"
80994572,P.T. Kunju Muhammad,"Roshan Mathew, Asha Sarath, Prayaga Martin, Zarina Wahab, Renji Panicker, Leona Lishoy, Santhosh Keezhattoor, Sunil Sukhada"
80217135,Greg MacGillivray,
80996349,Huang Lei,"Huang Lei, Sun Li, Lee Li-Chun, Zhang Weixin, Hai Qing, Wang Xun, Wei Daxun, Lorene Ren, Lei Huang"
80217120,"Bert Marcus, Cyrus Saidi",
80993648,Shlok Sharma,"Shashank Arora, Shweta Tripathi, Rahul Kumar, Gopal K. Singh, Yogesh Kurme, Prince Daniel"
70306701,Adam Deyoe,"Lexi Giovagnoli, Justin Ray, Rae Latt, Poonam Basu, Teresa Biter, Kalilah Harris, Alexia Dox, Adam Powell, Sean McBride"
80178940,Nicolas Brossette,"Franck Dubosc, Claude Rich, Marie Kremer, Mathis Touré, Rufus, Olivier Claverie"
80158301,Serdar Akar,"Erdal Beşikçioğlu, Yasemin Allen, Melis Birkan, Saygın Soysal, Berkan Şal, Metin Belgin, Ayça Eren, Selin Uludoğan, Özay Fecht, Suna Yıldızoğlu"
70290905,Clay Glen,"Nina Pearce, Adam Tuominen, Emily Morris, Amy Handley, Carmel Johnson, Alanah Gilbert, Hapi Murphy, Lilly Blacker, Julie Kay Lumasag, Elysia Markou"
80156950,,"Christopher Lee, Rui En, Desmond Tan, Zheng Geping, Zhang Zhenhuan, Paige Chua, Xu Bin, Carrie Wong"
80167699,Castille Landon,"Daniel Sharman, Jennifer Morrison, Debra Messing, Stephen Dorff, John Cleese, Liam McIntyre, Richard Kind, Avery Arendes, Castille Landon"
80158390,Lekh Tandon,"Vyjayantimala, Sunil Dutt, Prem Nath, Bipin Gupta, Gajanan Jagirdar, Zul Vellani, K.N. Singh, Randhir"
70294800,,"Kate Higgins, Sean Hankinson, Haviland Stillwell, Paula Rhodes, Charlie Bodin, Laura Gerow, Katie Crown, Nakia Burrise, Tara Sands, Ashlyn Selich"
80184770,Martin Hodara,"Ricardo Darín, Leonardo Sbaraglia, Laia Costa, Federico Luppi, Dolores Fonzi, Andrés Herrera"
80156992,,"Jeanette Aw, Elvin Ng, Zhou Ying, Christopher Lee, Dai Xiangyu, Guo Liang"
80191358,Vivieno Caldinelli,"Jonny Gray, Callan Potter, Matt Baram, Caroline Rhea, Kiana Madeira"
80118532,,"Noah Taylor, Yael Stone, Jeremy Lindsay Taylor, Danielle Cormack, Ben Oxenbould, Dan Spielman, Craig McLachlan, William McInnes, Olivia McNamara, John Brumpton, Simon Burke, Simon Elrahi, Victoria Haralabidou, Renee Lim, Julian Maroun, George Harrison Xanthis"
80190946,Doesjka van Hoogdalem,Hans Teeuwen
80107948,Rod Blackhurst,"Lucy Walters, Gina Piersanti, Adam David Thompson, Shane West, Ryken A. Whitfield, Abel McSurely Bradshaw, Rebecca Spiro"
80094964,Asim Raza,"Adeel Hussain, Mahira Khan, Sheheryar Munawar, Sonya Jehan, Bushra Ansari, Nimra Bucha, Arshad Mahmud, Jamal Shah"
80158481,Sushil Majumdar,"Raaj Kumar, Hema Malini, Rakhee Gulzar, Vinod Mehra, Asit Kumar Sen, Paintal, Dulari, Chandramohan, Sujata Bakshi, Meena T."
80177684,,"Chloe Marsden, Aaron Marsden, María Esnoz"
70299811,Geetu Mohandas,"Nawazuddin Siddiqui, Geetanjali Thapa, Manya Gupta, Murari Kumar"
80116687,,"Lizzy, Jung-min Park, Sang-hee Lee"
